Sample_ID,Question,Answer,Label
165,Are the leaves losing their natural shine?,0,0
165,Is there a sticky film on the leaf surface?,1,0
165,Do the affected leaves wilt faster during hot weather?,0,0
165,Are any parts of the leaf transparent or thin?,1,0
165,Do you notice any fungus-like growth near leaf stems?,1,0
165,Are the leaves changing color faster than normal?,1,0
165,Is the plant less vigorous than healthy plants?,0,0
165,Do you observe any yellowing around leaf margins?,1,0
165,Are the leaves curling unevenly or asymmetrically?,0,0
165,Do you see any spots that look oily or greasy?,1,0
166,Are the leaves turning yellow starting from the tips?,1,0
166,Do you notice any brown streaks on the leaf veins?,1,0
166,Is there a sticky residue on the leaf surface?,0,0
166,Are the leaves curling inward or downward?,1,0
166,Do you see any tiny white spots on the leaves?,0,0
166,Is there a foul or unusual smell from the leaves?,1,0
166,Are the leaf edges turning brown or dry?,1,0
166,Do the leaves have patches of light green or pale color?,1,0
166,Is the plant growth slower than usual?,0,0
166,Are the leaves falling off prematurely?,1,0
166,Do you see black fungal spots on the leaves?,0,0
166,Are ants or other insects frequently found on the leaves?,1,0
166,Is there any powdery white coating on the leaves?,1,0
166,Do you see small holes or eaten parts on the leaves?,1,0
166,Are the younger leaves affected more than older ones?,0,0
166,Is there any sticky honeydew on the underside of leaves?,1,0
166,Do the leaves feel brittle or dry to touch?,0,0
166,Are there any web-like structures on the leaves?,1,0
166,Is there any mold or mildew on the leaf surface?,0,0
166,Are the leaves drooping or wilted during the day?,1,0
166,Do you see any yellow rings or spots on the leaves?,1,0
166,Are the leaves thinner or smaller than normal?,0,0
166,Is there any rust-colored powder on the leaves?,0,0
166,Do you notice any leaf veins turning red or purple?,1,0
166,Are the leaves brittle and breaking easily?,0,0
166,Is the plant showing signs of nutrient deficiency?,1,0
166,Are there any whiteflies or aphids on the leaves?,0,0
166,Do the leaves have translucent patches?,0,0
166,Is there a sticky substance attracting ants?,0,0
166,Are the leaves clustered tightly together unusually?,0,0
166,Is the leaf surface rough or bumpy?,0,0
166,Are the plants less productive than usual?,1,0
166,Do you see any holes forming in the leaf blades?,0,0
166,Are the edges of the leaves curling upward?,1,0
166,Do you notice any faint yellow halos around spots?,0,0
166,Is there excessive moisture or dew on the leaves?,0,0
166,Are the leaves uneven in size and shape?,0,0
166,Do you see any leaves that look scorched or sunburned?,1,0
166,Are the leaves losing their natural shine?,0,0
166,Is there a sticky film on the leaf surface?,1,0
166,Do the affected leaves wilt faster during hot weather?,1,0
166,Are any parts of the leaf transparent or thin?,1,0
166,Do you notice any fungus-like growth near leaf stems?,1,0
166,Are the leaves changing color faster than normal?,1,0
166,Is the plant less vigorous than healthy plants?,1,0
166,Do you observe any yellowing around leaf margins?,1,0
166,Are the leaves curling unevenly or asymmetrically?,0,0
166,Do you see any spots that look oily or greasy?,1,0
167,Are the leaves turning yellow starting from the tips?,1,1
167,Do you notice any brown streaks on the leaf veins?,0,1
167,Is there a sticky residue on the leaf surface?,0,1
167,Are the leaves curling inward or downward?,0,1
167,Do you see any tiny white spots on the leaves?,1,1
167,Is there a foul or unusual smell from the leaves?,0,1
167,Are the leaf edges turning brown or dry?,1,1
167,Do the leaves have patches of light green or pale color?,0,1
167,Is the plant growth slower than usual?,1,1
167,Are the leaves falling off prematurely?,0,1
167,Do you see black fungal spots on the leaves?,1,1
167,Are ants or other insects frequently found on the leaves?,0,1
167,Is there any powdery white coating on the leaves?,1,1
167,Do you see small holes or eaten parts on the leaves?,0,1
167,Are the younger leaves affected more than older ones?,1,1
167,Is there any sticky honeydew on the underside of leaves?,0,1
167,Do the leaves feel brittle or dry to touch?,1,1
167,Are there any web-like structures on the leaves?,0,1
167,Is there any mold or mildew on the leaf surface?,1,1
167,Are the leaves drooping or wilted during the day?,0,1
167,Do you see any yellow rings or spots on the leaves?,0,1
167,Are the leaves thinner or smaller than normal?,0,1
167,Is there any rust-colored powder on the leaves?,0,1
167,Do you notice any leaf veins turning red or purple?,0,1
167,Are the leaves brittle and breaking easily?,1,1
167,Is the plant showing signs of nutrient deficiency?,1,1
167,Are there any whiteflies or aphids on the leaves?,1,1
167,Do the leaves have translucent patches?,0,1
167,Is there a sticky substance attracting ants?,1,1
167,Are the leaves clustered tightly together unusually?,0,1
167,Is the leaf surface rough or bumpy?,1,1
167,Are the plants less productive than usual?,1,1
167,Do you see any holes forming in the leaf blades?,1,1
167,Are the edges of the leaves curling upward?,0,1
167,Do you notice any faint yellow halos around spots?,1,1
167,Is there excessive moisture or dew on the leaves?,0,1
167,Are the leaves uneven in size and shape?,0,1
167,Do you see any leaves that look scorched or sunburned?,0,1
167,Are the leaves losing their natural shine?,1,1
167,Is there a sticky film on the leaf surface?,0,1
167,Do the affected leaves wilt faster during hot weather?,1,1
167,Are any parts of the leaf transparent or thin?,0,1
167,Do you notice any fungus-like growth near leaf stems?,1,1
167,Are the leaves changing color faster than normal?,0,1
167,Is the plant less vigorous than healthy plants?,1,1
167,Do you observe any yellowing around leaf margins?,0,1
167,Are the leaves curling unevenly or asymmetrically?,1,1
167,Do you see any spots that look oily or greasy?,0,1
168,Are the leaves turning yellow starting from the tips?,1,1
168,Do you notice any brown streaks on the leaf veins?,0,1
168,Is there a sticky residue on the leaf surface?,0,1
168,Are the leaves curling inward or downward?,0,1
168,Do you see any tiny white spots on the leaves?,1,1
168,Is there a foul or unusual smell from the leaves?,0,1
168,Are the leaf edges turning brown or dry?,1,1
168,Do the leaves have patches of light green or pale color?,0,1
168,Is the plant growth slower than usual?,1,1
168,Are the leaves falling off prematurely?,0,1
168,Do you see black fungal spots on the leaves?,1,1
168,Are ants or other insects frequently found on the leaves?,1,1
168,Is there any powdery white coating on the leaves?,0,1
168,Do you see small holes or eaten parts on the leaves?,1,1
168,Are the younger leaves affected more than older ones?,1,1
168,Is there any sticky honeydew on the underside of leaves?,0,1
168,Do the leaves feel brittle or dry to touch?,1,1
168,Are there any web-like structures on the leaves?,1,1
168,Is there any mold or mildew on the leaf surface?,1,1
168,Are the leaves drooping or wilted during the day?,0,1
168,Do you see any yellow rings or spots on the leaves?,1,1
168,Are the leaves thinner or smaller than normal?,0,1
168,Is there any rust-colored powder on the leaves?,1,1
168,Do you notice any leaf veins turning red or purple?,0,1
168,Are the leaves brittle and breaking easily?,0,1
168,Is the plant showing signs of nutrient deficiency?,0,1
168,Are there any whiteflies or aphids on the leaves?,1,1
168,Do the leaves have translucent patches?,0,1
168,Is there a sticky substance attracting ants?,0,1
168,Are the leaves clustered tightly together unusually?,0,1
168,Is the leaf surface rough or bumpy?,1,1
168,Are the plants less productive than usual?,1,1
168,Do you see any holes forming in the leaf blades?,1,1
168,Are the edges of the leaves curling upward?,1,1
168,Do you notice any faint yellow halos around spots?,1,1
168,Is there excessive moisture or dew on the leaves?,0,1
168,Are the leaves uneven in size and shape?,1,1
168,Do you see any leaves that look scorched or sunburned?,0,1
168,Are the leaves losing their natural shine?,0,1
168,Is there a sticky film on the leaf surface?,1,1
168,Do the affected leaves wilt faster during hot weather?,0,1
168,Are any parts of the leaf transparent or thin?,0,1
168,Do you notice any fungus-like growth near leaf stems?,0,1
168,Are the leaves changing color faster than normal?,0,1
168,Is the plant less vigorous than healthy plants?,1,1
168,Do you observe any yellowing around leaf margins?,0,1
168,Are the leaves curling unevenly or asymmetrically?,1,1
168,Do you see any spots that look oily or greasy?,0,1
169,Are the leaves turning yellow starting from the tips?,0,0
169,Do you notice any brown streaks on the leaf veins?,0,0
169,Is there a sticky residue on the leaf surface?,0,0
169,Are the leaves curling inward or downward?,1,0
169,Do you see any tiny white spots on the leaves?,0,0
169,Is there a foul or unusual smell from the leaves?,0,0
169,Are the leaf edges turning brown or dry?,1,0
169,Do the leaves have patches of light green or pale color?,1,0
169,Is the plant growth slower than usual?,0,0
169,Are the leaves falling off prematurely?,1,0
169,Do you see black fungal spots on the leaves?,1,0
169,Are ants or other insects frequently found on the leaves?,1,0
169,Is there any powdery white coating on the leaves?,0,0
169,Do you see small holes or eaten parts on the leaves?,1,0
169,Are the younger leaves affected more than older ones?,0,0
169,Is there any sticky honeydew on the underside of leaves?,1,0
169,Do the leaves feel brittle or dry to touch?,0,0
169,Are there any web-like structures on the leaves?,1,0
169,Is there any mold or mildew on the leaf surface?,0,0
169,Are the leaves drooping or wilted during the day?,1,0
169,Do you see any yellow rings or spots on the leaves?,0,0
169,Are the leaves thinner or smaller than normal?,1,0
169,Is there any rust-colored powder on the leaves?,1,0
169,Do you notice any leaf veins turning red or purple?,1,0
169,Are the leaves brittle and breaking easily?,0,0
169,Is the plant showing signs of nutrient deficiency?,1,0
169,Are there any whiteflies or aphids on the leaves?,0,0
169,Do the leaves have translucent patches?,1,0
169,Is there a sticky substance attracting ants?,0,0
169,Are the leaves clustered tightly together unusually?,1,0
169,Is the leaf surface rough or bumpy?,0,0
169,Are the plants less productive than usual?,0,0
169,Do you see any holes forming in the leaf blades?,1,0
169,Are the edges of the leaves curling upward?,0,0
169,Do you notice any faint yellow halos around spots?,0,0
169,Is there excessive moisture or dew on the leaves?,0,0
169,Are the leaves uneven in size and shape?,0,0
169,Do you see any leaves that look scorched or sunburned?,1,0
169,Are the leaves losing their natural shine?,1,0
169,Is there a sticky film on the leaf surface?,1,0
169,Do the affected leaves wilt faster during hot weather?,0,0
169,Are any parts of the leaf transparent or thin?,0,0
169,Do you notice any fungus-like growth near leaf stems?,0,0
169,Are the leaves changing color faster than normal?,1,0
